x,y
0.000721056,9.73386331336552E-07
0.000721944,9.60197345611854E-07
0.000722832,9.47996171458002E-07
0.00072372,9.36627367436214E-07
0.000724608,9.2593073577779E-07
0.000725496,9.15761011319079E-07
0.000726384,9.05983599531815E-07
0.000727272,8.96465260763976E-07
0.00072816,8.87068495945068E-07
0.000729048,8.77654521315929E-07
0.000729936,8.68098458412332E-07
0.000730824,8.58316522059317E-07
0.000731712,8.48294550742078E-07
0.0007326,8.38095438710086E-07
0.000733488,8.27829846045243E-07
0.000734376,8.17606911894046E-07
0.000735264,8.07501461044485E-07
0.000736152,7.9755271017181E-07
0.00073704,7.87780509583744E-07
0.000737928,7.78201031767758E-07
0.000738816,7.68833828012144E-07
0.000739704,7.59699477378662E-07
0.000740592,7.50809499375352E-07
0.00074148,7.42151852750922E-07
0.000742368,7.33678483273275E-07
0.000743256,7.25303832040646E-07
0.000744144,7.16919526304602E-07
0.000745032,7.08419689607129E-07
0.00074592,6.99722917173639E-07
0.000746808,6.90780232137331E-07
0.000747696,6.81568813820049E-07
0.000748584,6.72078300696485E-07
0.000749472,6.62297102737015E-07
0.00075036,6.52205105231083E-07
0.000751248,6.4178196876563E-07
0.000752136,6.31047971158974E-07
0.000753024,6.2014987527382E-07
0.000753912,6.09439450320098E-07
0.0007548,5.99393603561606E-07
0.000755688,5.90334860876532E-07
0.000756576,5.82198279876633E-07
0.000757464,5.74588857821756E-07
0.000758352,5.67082909002492E-07
0.00075924,5.59463180312447E-07
0.000760128,5.51714472671544E-07
0.000761016,5.43912263196752E-07
0.000761904,5.3613744763696E-07
0.000762792,5.28436230116914E-07
0.00076368,5.20809155440603E-07
0.000764568,5.13218918788389E-07
0.000765456,5.05609385588121E-07
0.000766344,4.97925651363703E-07
0.000767232,4.90126081007644E-07
0.00076812,4.82183850893656E-07
0.000769008,4.74082172838805E-07
0.000769896,4.65810581559078E-07
0.000770784,4.57368891586109E-07
0.000771672,4.48779916296111E-07
0.00077256,4.40103633593377E-07
0.000773448,4.31441389632688E-07
0.000774336,4.22924161063704E-07
0.000775224,4.14689121402156E-07
0.000776112,4.06854548686281E-07
0.000777,3.99501102800711E-07
0.000777888,3.9266145463909E-07
0.000778776,3.86316100220927E-07
0.000779664,3.80395640921268E-07
0.000780552,3.74796615819726E-07
0.00078144,3.69415306466738E-07
0.000782328,3.64186164216702E-07
0.000783216,3.59102477379052E-07
0.000784104,3.54212826041797E-07
0.000784992,3.49601940020251E-07
0.00078588,3.45356050898289E-07
0.000786768,3.41501683244203E-07
0.000787656,3.37933983937075E-07
0.000788544,3.34406316516458E-07
0.000789432,3.30625898813835E-07
0.00079032,3.26375322617453E-07
0.000791208,3.2156385631159E-07
0.000792096,3.16211153758049E-07
0.000792984,3.10405268826214E-07
0.000793872,3.0426392089177E-07
0.00079476,2.97913167296044E-07
0.000795648,2.91481791285294E-07
0.000796536,2.85098158081845E-07
0.000797424,2.78876402792272E-07
0.000798312,2.72887658447894E-07
0.0007992,2.67123448694822E-07
0.000800088,2.61469059419051E-07
0.000800976,2.5570980020814E-07
0.000801864,2.49583152709243E-07
0.000802752,2.42862792987121E-07
0.00080364,2.35443151499994E-07
0.000804528,2.27410439455201E-07
0.000805416,2.19085824401685E-07
0.000806304,2.10971808114407E-07
0.000807192,2.03574080094855E-07
0.00080808,1.97223918835913E-07
0.000808968,1.91971117028092E-07
0.000809856,1.87512127292581E-07
0.000810744,1.83305281620762E-07
0.000811632,1.78935136742662E-07
0.00081252,1.74320288762464E-07
0.000813408,1.69616604399797E-07
0.000814296,1.65088330918562E-07
0.000815184,1.61088867605159E-07
0.000816072,1.58110964579312E-07
0.00081696,1.56716239368688E-07
0.000817848,1.56868952030296E-07
0.000818736,1.57134217015514E-07
0.000819624,1.56138505454382E-07
0.000820512,1.54020978756369E-07
0.0008214,1.51613277171127E-07
0.000822288,1.49685474887971E-07
0.000823176,1.48593839649641E-07
0.000824064,1.48007506097119E-07
0.000824952,1.47250342847272E-07
0.00082584,1.46009406829729E-07
0.000826728,1.44351234516001E-07
0.000827616,1.42394103555521E-07
0.000828504,1.40173737133649E-07
0.000829392,1.3766547904426E-07
0.00083028,1.34865262348275E-07
0.000831168,1.31872857741449E-07
0.000832056,1.28922651114443E-07
0.000832944,1.26349724686221E-07
0.000833832,1.24505992752383E-07
0.00083472,1.2362236560531E-07
0.000835608,1.23633828623231E-07
0.000836496,1.24086762472797E-07
0.000837384,1.24301278473963E-07
0.000838272,1.23762418735873E-07
0.00083916,1.22359564158748E-07
0.000840048,1.20268581997892E-07
0.000840936,1.17739970974162E-07
0.000841824,1.14999267755145E-07
0.000842712,1.12236784342751E-07
0.0008436,1.09605060973797E-07
0.000844488,1.07187680237396E-07
0.000845376,1.04974585409925E-07
0.000846264,1.02891356823817E-07
0.000847152,1.00855164770741E-07
